dist,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10
1.0000000000000002,-0.6185777829856743,-0.6154020979472945,-0.6359233344415759,-0.6301304207607239,-0.639726275878124,-0.6084043194150178,-0.6201309509146196,-0.6181805469526098,-0.6184640085037305,-0.6139690944334549
1.0000000000000002,-0.751427637114419,-0.7373901623582173,-0.7402165593972454,-0.7381222576783625,-0.743314578094423,-0.7436169530888543,-0.7310369509170338,-0.7495352929240324,-0.7409977629895418,-0.7422052160859595
1.0000000000000002,-0.8095575667888171,-0.8254353025361407,-0.8327665756282777,-0.8270503970289005,-0.8334760192384429,-0.8204031522508355,-0.8193388990055597,-0.8291434366273313,-0.8266618489516262,-0.8191105302709625
1.0000000000000002,-0.8705501187675941,-0.871856422732458,-0.8716615382833925,-0.8760852361688002,-0.8802677491558819,-0.8688300252142481,-0.8679532701029978,-0.8752569165697927,-0.8660698123801712,-0.866548480530122
1.0000000000000002,-0.9057117508267624,-0.9060465557448631,-0.9174191588471364,-0.9118254374947344,-0.9160133293899168,-0.9056031885778646,-0.903379986995246,-0.9015896646510468,-0.8994266642064624,-0.9038765607231434
1.0000000000000002,-0.9254501961704688,-0.9298068438630732,-0.945638551343358,-0.9429735975239556,-0.9385021166436008,-0.9265739931471532,-0.9291975149721784,-0.9217325537929149,-0.922749841458709,-0.9269350525839366
0.9500000000000002,-0.954266275513756,-0.9441900798362796,-0.956708714090782,-0.962235403526751,-0.9629822578369472,-0.949066751526637,-0.9508337271269252,-0.9503996931319568,-0.9473143607221758,-0.9506652379448494
0.9500000000000002,-0.9650946925711944,-0.9664622883896036,-0.9740892267574612,-0.9781518829255624,-0.9774318386465772,-0.9682847630008414,-0.9632899124283262,-0.9658190133683942,-0.9657565408229546,-0.9625777785198051
0.9000000000000001,-0.9793658118557363,-0.974242495886968,-0.994306414020576,-0.999506020645556,-0.9883054303402232,-0.9784206097007576,-0.9817343355175416,-0.9801828124955352,-0.9811880092433202,-0.9842872657157855
0.8500000000000001,-0.9955115421227012,-0.9936615286546612,-1.0035285815679376,-1.004887180548511,-0.995521627908944,-0.9904809069174364,-0.989368932117986,-0.9940081528677478,-0.995453173568767,-0.9908043085939301
0.8500000000000001,-1.002181242946777,-0.9994083814245198,-1.0137745245143628,-1.0077533014807063,-1.0089531294089276,-1.0008636930017911,-1.0043031359396566,-1.006409169197937,-1.0053063381788052,-1.0096059171071536
0.8500000000000001,-1.0141135717904388,-1.0150754934512591,-1.020343198042828,-1.021815295473214,-1.0162408075143192,-1.0127150208912894,-1.0127836813443565,-1.0122366562547225,-1.0179775777912716,-1.0175368977534978
0.8500000000000001,-1.024119801786727,-1.0229276695746714,-1.0235791146262938,-1.0260108955474303,-1.0241056954645824,-1.0277047587503914,-1.0248333482649736,-1.0237247354921464,-1.0228976861853842,-1.0223061753223188
0.9000000000000001,-1.0279257622550655,-1.027508427689437,-1.0364392707903602,-1.033012070960026,-1.03527673276781,-1.030604847333852,-1.0249287087604473,-1.0290477148982642,-1.0309467304368267,-1.029655409938825
0.8,-1.032971309305192,-1.0351138092961416,-1.045288743562312,-1.0383914709306374,-1.0402821510082043,-1.0346337170378963,-1.0333199837456188,-1.0336836580282998,-1.034706546285883,-1.0333218869468148
0.8,-1.0427694018922296,-1.0428104643531066,-1.047183526968958,-1.0485844186494035,-1.048830471678694,-1.0419697276182929,-1.0413003867178927,-1.0429029303581707,-1.045226656758612,-1.040658265728036
0.8500000000000001,-1.04727276104477,-1.048988342027282,-1.0521163899630226,-1.0550257253643045,-1.0538014183116875,-1.049590457160579,-1.0507331867145064,-1.0495212917508152,-1.0505390891008868,-1.0483457192425316
0.8,-1.0540963967368,-1.058073026063736,-1.056871357748481,-1.0572205364117595,-1.0570954144744438,-1.0548077101150994,-1.0556315898833366,-1.0579973244376009,-1.0538704713264528,-1.0561691680385124
0.8500000000000001,-1.0583897707921808,-1.0610215656548974,-1.0638085748156612,-1.0598519615182869,-1.0602932313638052,-1.061813904707242,-1.0618377743760006,-1.0621050778832326,-1.0618453122978864,-1.0634815905726736
0.8500000000000001,-1.0636288631399569,-1.0690550861373849,-1.0637946424071965,-1.0667188157085703,-1.066484463083898,-1.064967706933975,-1.0641408504017058,-1.0698081475244696,-1.0671010650146018,-1.066438960488692
0.8,-1.0679892619122755,-1.071976378967109,-1.0722653539962614,-1.071060208588249,-1.072495411021078,-1.0681144071033395,-1.0679572019597463,-1.0711835588247274,-1.0709186319037085,-1.0723753725806908
0.8,-1.0704307572359666,-1.0700987858890043,-1.0749676966070316,-1.0728627489666092,-1.075732625157364,-1.068444193412684,-1.0735932403605908,-1.0700356972257088,-1.0745786474018224,-1.0694701193648157
0.8,-1.071748121278573,-1.0714197811904629,-1.0769467144075957,-1.0796883955391774,-1.0757794656070685,-1.0737483466312727,-1.073256004109856,-1.0722383833024614,-1.074772255220286,-1.075383829284905
0.8,-1.0695771343569374,-1.0724637839884532,-1.0821926207975356,-1.082101992536335,-1.0788319706296323,-1.0735123606864438,-1.074320011911863,-1.0748252039916848,-1.071253719747817,-1.075738600073267
0.8,-1.0758546124688249,-1.0779909245517114,-1.0830687691622622,-1.0813843481321312,-1.0847276444947935,-1.075259958212751,-1.0744334512210272,-1.0755350135879376,-1.0745134979683266,-1.0768425281054448
0.8,-1.0777309103054713,-1.0771183881707902,-1.0834870249970006,-1.0850878100229575,-1.0869700093942374,-1.0760684692149765,-1.077536086440026,-1.0741247809368386,-1.0801842052254864,-1.0778064311213251
0.8,-1.0823936271279135,-1.077753896085793,-1.089715323286886,-1.0899397986245036,-1.0897541880162036,-1.0819244423066807,-1.0797766881029407,-1.0784231531122952,-1.0792101396721372,-1.0807724650885944
0.8,-1.08080916469334,-1.081276977846943,-1.088293075082026,-1.089778435395368,-1.090346981149209,-1.0812057854438746,-1.078973578152874,-1.0785344950660332,-1.0777562288708045,-1.0806436763842608
0.8,-1.0832970942877105,-1.0819937627065956,-1.0888385658361217,-1.0886346576714998,-1.0940100009720612,-1.0812509516605904,-1.079998965871888,-1.0825894117382842,-1.0807788984198297,-1.0822086974717502
0.8,-1.083335961753741,-1.0863829348602037,-1.0929303614564003,-1.0910017985955904,-1.0953461487835898,-1.0834303387483877,-1.081204721757457,-1.0835700501664218,-1.0820853093961769,-1.0818044398559108
0.8,-1.0849728218215438,-1.0820455061012564,-1.0963769543094202,-1.0926617949435786,-1.095136660752417,-1.0876828106764531,-1.084657207446884,-1.0867070976740023,-1.086974247490475,-1.084987790556468
0.8,-1.0870131283485385,-1.087472881523434,-1.0955167561639207,-1.0956015666784369,-1.0971246452770815,-1.0855799101658894,-1.088943370696517,-1.0865418206951962,-1.0846511227872837,-1.0875259452309296
0.8,-1.0928574618127744,-1.090332960242319,-1.0988610412800806,-1.0985957807417623,-1.0992338777918915,-1.0885081851045864,-1.0870054577934658,-1.0925946753910647,-1.0902828463282708,-1.0881287834869973
0.8,-1.0879659013185936,-1.0897477494023142,-1.0999709124424926,-1.0985760477768527,-1.098203634968313,-1.0887832588066395,-1.0914732017466748,-1.0928820511332544,-1.090502573895764,-1.090079182102213
0.8,-1.09154277564515,-1.0922719956642415,-1.098218937240928,-1.1004342051915237,-1.1010037026892052,-1.0904677785289405,-1.0911058070618245,-1.0900605771143044,-1.0897874758003063,-1.0902666422710083
0.8,-1.093324349782257,-1.0927935006604312,-1.1020673237325984,-1.0997195475249832,-1.0991524292307986,-1.0932805994950077,-1.0881857490859423,-1.0939540134426728,-1.0910863639926045,-1.0930104485791643
0.8,-1.0937251310007,-1.0932873188744685,-1.1041660130287323,-1.1017876879485775,-1.102207156004935,-1.091932359128497,-1.0937439987568711,-1.092340393495286,-1.0910402955032923,-1.0944521795696374
0.8,-1.094173751970109,-1.0941319875136175,-1.1018965708845327,-1.101606710796323,-1.1039777023817456,-1.0916939892626516,-1.0946231905117745,-1.0932896945325652,-1.0942061031456631,-1.0959504429138818
0.8,-1.0954260913577143,-1.097141191598,-1.1047207764747813,-1.1035731060659335,-1.1046707745254634,-1.0961586558885492,-1.0980432517454082,-1.0952339679025291,-1.0977696252128597,-1.0984607072308838
0.8,-1.0968415940011804,-1.0993596344333487,-1.104310594376272,-1.1021304800848182,-1.1039219460482983,-1.0952853460791132,-1.0976613481768032,-1.1007965601831229,-1.0961607253779335,-1.0980077995108255
0.8,-1.0997936561409638,-1.100308533642218,-1.1051324732592904,-1.1050060482652002,-1.1070257945351014,-1.0971688700959212,-1.0961154109835491,-1.0980706697952978,-1.0970035855555933,-1.098271782075311
0.8,-1.0979466315722628,-1.095696119610909,-1.1048216656851484,-1.1055439332974295,-1.106599229629869,-1.1009489975313336,-1.0995294565190836,-1.0991705585099307,-1.0968519978525428,-1.0958551204154003
0.8,-1.0986376060146386,-1.0999402147939037,-1.104335911519023,-1.106783376281553,-1.1044425053699032,-1.0990191528705842,-1.0998220596537285,-1.098527808037198,-1.099762840705575,-1.0741685295111698
0.8,-1.0995247255881733,-1.0993230901811424,-1.1068857916577062,-1.104799480529973,-1.1071638458375292,-1.0992712919479872,-1.099753450401705,-1.101483693184578,-1.0987018635296453,-1.1010571115511025
0.8,-1.1024658717490723,-1.0995907590202727,-1.1057485227437758,-1.1070549506170226,-1.105133470641389,-1.0999594775963055,-1.0993064049541614,-1.0999437126156768,-1.101376364053101,-1.1041999554698911
0.8,-1.1015582856176838,-1.1023603648958105,-1.107766696860296,-1.1072863535810469,-1.107707767809393,-1.0990924484875728,-1.0992235226368066,-1.1026156139566723,-1.1010939159031012,-1.0993912240004589
0.8,-1.104893209371744,-1.100139178106048,-1.1076828279288544,-1.1086477895876372,-1.1066008458706824,-1.1008608330467866,-1.1005959281489308,-1.0993403643237971,-1.1011262730281413,-1.0996051899009847
0.8,-1.1004470723396464,-1.0997279086211698,-1.109486824335388,-1.1077248488787643,-1.1064766782509872,-1.1033263840293173,-1.1018551452859715,-1.1032352892751325,-1.100968664502488,-1.1015461026938735
0.8,-1.102220981901966,-1.1021567563115318,-1.1085438370991578,-1.1099119740894785,-1.1099205797277716,-1.1023238798495074,-1.1012499255320731,-1.1045688518892105,-1.1003542334729388,-1.102889682980216
0.8,-1.1004466164733882,-1.103151712391361,-1.1098793377478016,-1.1087096790587851,-1.109907354967253,-1.0999353140378942,-1.103698747777136,-1.102603038853866,-1.1019381098750252,-1.1024387938015923
0.8,-1.1061209842963395,-1.10159177156536,-1.1103045412595152,-1.1093758924749062,-1.1093473817217776,-1.1044058492304691,-1.1011966160574846,-1.1029277263989763,-1.1012850638208005,-1.10225040645375
0.8,-1.102249757925541,-1.1054364149801474,-1.110920505994403,-1.110724291278426,-1.1111283205371238,-1.1039269690459197,-1.1038889325593015,-1.1017803322269968,-1.1031152346360076,-1.1047196975779903
0.8,-1.103109168771125,-1.1041878190648489,-1.1095786813394437,-1.110095603306397,-1.1099024141347078,-1.1050299334635465,-1.10305945547507,-1.1043753926312416,-1.1039467437523065,-1.1041046259614469
0.8,-1.1050765690601332,-1.1029793480379466,-1.1098235076874552,-1.1120806875701703,-1.1101452193162669,-1.1035229891440603,-1.1037184125947508,-1.1038743809654106,-1.1048105104429264,-1.1052116676733044
0.8,-1.1030094591536983,-1.1049567879441364,-1.110810068557641,-1.1092167336416645,-1.1103801361138528,-1.1042362106715633,-1.103614551039595,-1.1030202442206856,-1.1029884261810434,-1.104041246364464
0.8,-1.1049341081290098,-1.1040152344474763,-1.112846251136791,-1.1118134784108868,-1.1113939882091826,-1.104507515966091,-1.1052174637625858,-1.104887808005296,-1.1050055459593486,-1.1073569516957331
0.8,-1.1042219760954128,-1.1044351782363964,-1.112275867907157,-1.1121582663961187,-1.1110782463654965,-1.105072676607382,-1.1070561156799528,-1.105831156790095,-1.103094878216185,-1.1048206058674535
0.8,-1.1062585432461685,-1.107725784661942,-1.110581418932942,-1.1135611523621496,-1.1129121483037765,-1.105711557752976,-1.1059043785169065,-1.1068831742914838,-1.1051574956389876,-1.1057821147757196
0.8,-1.1057367508543483,-1.104539874499478,-1.1135778863036734,-1.1124813688041455,-1.113581519929049,-1.1062955342755911,-1.1068128295421382,-1.1063615818536,-1.1073980464594202,-1.104498291326715
0.8,-1.1060335452621786,-1.105175868915122,-1.1133405977615916,-1.1130779278306795,-1.113159352861678,-1.1046077521621718,-1.1041456140694763,-1.1065676632489303,-1.1081864867655715,-1.1078103517568116
0.8,-1.1047520850473462,-1.1085742554085685,-1.1122748121971258,-1.114841463783233,-1.11429702688305,-1.1059223495732315,-1.10578297915827,-1.1061252000033437,-1.1083664120754089,-1.1058794499343505
0.8,-1.10800084563055,-1.1061819022703496,-1.1129130090683033,-1.1148237411396544,-1.1135271511069893,-1.10664352531838,-1.1077301037123035,-1.105296224423231,-1.1071009424539908,-1.1078550328053844
0.8,-1.108195172568726,-1.106412414281638,-1.1144212727049176,-1.1147102810272689,-1.114241071412586,-1.106396609829319,-1.106871644019611,-1.1071097879396838,-1.1074056564830574,-1.1074990998424967
0.8,-1.1083950871120871,-1.1072309585499482,-1.1156901503509222,-1.1152413332837166,-1.113335968736239,-1.1082987070284531,-1.1085835440959932,-1.107068213996635,-1.1054889537288362,-1.107502351158247
0.8,-1.1085963435044783,-1.1101957863500669,-1.1142761632245062,-1.11571872166323,-1.116209994590104,-1.106902487963492,-1.1060857330596554,-1.108068100028494,-1.1076423874593049,-1.1087426522147958
0.8,-1.1103185367288275,-1.1088971417890603,-1.1146669791401955,-1.1145804117543985,-1.1146638887743294,-1.1080510478408163,-1.1085844612935374,-1.109257781195899,-1.1064355140471571,-1.108892765556059
0.8,-1.1068559348854334,-1.1093198019892907,-1.1161535893025782,-1.116325112822502,-1.1167412252479203,-1.1088614992604364,-1.1090466769225182,-1.1077739433139877,-1.1085408822269027,-1.109473175492825
0.8,-1.1056600069722755,-1.1080055075640436,-1.1156630636498874,-1.1171035388946748,-1.116043500403329,-1.1096035783851377,-1.1056135765112116,-1.1094671425572928,-1.107374285373469,-1.1100451705485146
0.8,-1.1073483175118812,-1.1076999340422182,-1.116026571757864,-1.1156445165772308,-1.115762129006599,-1.106836859818816,-1.1088131999023687,-1.1077698312193276,-1.1084164744975036,-1.1097749180654297
0.8,-1.1078113212944518,-1.1094298184349811,-1.1167999029566773,-1.1167264574957032,-1.1177177352946397,-1.1106070684392124,-1.1096832926072835,-1.109909203900224,-1.1081563905732874,-1.1094678294076203
0.8,-1.1088060126051278,-1.111274797787038,-1.1173854210044027,-1.118078631502657,-1.1167875753206815,-1.1086926481986787,-1.1088644429873098,-1.1096674890689882,-1.1106217554429283,-1.111215541999473
0.8,-1.1074454305126276,-1.1101428986707038,-1.1180967359446607,-1.1182583059752116,-1.1156581820535525,-1.110677701987657,-1.10859753389274,-1.1070646697495112,-1.10797139952986,-1.1090600246534628
0.8,-1.1102161519888725,-1.110619123927009,-1.1180223222015062,-1.11745807853228,-1.116867260267848,-1.1096946241411971,-1.1085281656892736,-1.109489730005433,-1.1114711532700818,-1.108720127668685
0.8,-1.1099804644433469,-1.108644990605871,-1.1174512896203312,-1.1184962784161128,-1.1174887054197913,-1.1111005165625407,-1.111866390271618,-1.109309930828608,-1.1100802326927417,-1.1104520987811224
0.8,-1.1097541894664351,-1.109902839371533,-1.1181963805904374,-1.1177495470422516,-1.1184633133340736,-1.108737218152777,-1.1091960449899398,-1.11148402467385,-1.1078072119794362,-1.1088553678294983
0.8,-1.1097882027578942,-1.1096324456147484,-1.1174290432771377,-1.117030222777368,-1.115617045341284,-1.1106992516515648,-1.1089650758133551,-1.1114144292189998,-1.111598252524359,-1.1084139641165485
0.8,-1.11031319687097,-1.1108073528014504,-1.1182220496340718,-1.1182402083487069,-1.1179662929364085,-1.1088575472878095,-1.1100066786908127,-1.1116014029483452,-1.1110753061304668,-1.1097229753764906
0.8,-1.109475736489536,-1.1105518972646404,-1.1191957794210845,-1.1191443413580315,-1.1194059126263824,-1.1106351404086876,-1.1106635272426375,-1.1118201997270336,-1.110259938336858,-1.1114302462903476
0.8,-1.1103467135490313,-1.1092109654549047,-1.1178866986213345,-1.117240046561303,-1.119808177828884,-1.111925414003979,-1.1117894777487225,-1.1112796774149245,-1.1115888682369737,-1.111195116480325
0.8,-1.111537581246512,-1.1105290551995548,-1.1198064144077895,-1.1182109750880374,-1.1191172830236629,-1.110485821501248,-1.1116771524692213,-1.1107696726547602,-1.1127325013315348,-1.1102783216512027
0.8,-1.1095069351652298,-1.1128000430862162,-1.1182862031969028,-1.1196398638701974,-1.1185757317797684,-1.1122353521605026,-1.1112438484957088,-1.1129027383887675,-1.1105650390210609,-1.1108329705856277
0.8,-1.112060479799575,-1.113552863464666,-1.1183844043706013,-1.1191032132876346,-1.118462319334749,-1.1115594279931416,-1.1109628264658071,-1.1119437934967995,-1.111138179344049,-1.1108196196600812
0.8,-1.112253315454414,-1.111256650632008,-1.1191599637436804,-1.119212568002614,-1.1186279277704825,-1.1139087890531107,-1.1134013526229314,-1.1130209016890773,-1.1122633287663168,-1.112380264856167
0.8,-1.112034070976773,-1.1124757485364911,-1.1206881996709368,-1.1189030774212798,-1.1188155088990803,-1.1125212539699578,-1.1102968579731702,-1.113226934805131,-1.1135790214881087,-1.111407633102458
0.8,-1.113474221648424,-1.1125100235737926,-1.1192002315114054,-1.1208754994588432,-1.1202830097192031,-1.1132102670705653,-1.1121635947890418,-1.112473574665498,-1.112650949357362,-1.1133473490644428
0.8,-1.112289572201906,-1.112596374482426,-1.1200837485828326,-1.1189954861594795,-1.1194028644610798,-1.112808560923627,-1.1114503104525366,-1.1122484603143823,-1.1127112440583244,-1.1128294491133914
0.8,-1.111337497377674,-1.111530013366168,-1.120713097117506,-1.1192681458631788,-1.1192391568048494,-1.113301881876702,-1.1122650252691062,-1.1124035895907378,-1.1123301234584515,-1.1138054943428441
0.8,-1.113304554018763,-1.1122640240432786,-1.1209544715485622,-1.1201851898771695,-1.1205960169928686,-1.1109013707018665,-1.1128719259572133,-1.1125010119708565,-1.1134884648135135,-1.1124364934227096
0.8,-1.112784047591906,-1.1139960134500166,-1.1214144838696096,-1.1205382556926335,-1.1198722253031383,-1.1118765372304815,-1.112130736470026,-1.1122636601465687,-1.113523926729875,-1.113097754427435
0.8,-1.114426093211353,-1.1146258722714542,-1.1208779281363366,-1.121091392236587,-1.1213512364803302,-1.1147437270444498,-1.111673930460314,-1.1122920161815992,-1.1143393515572035,-1.1120081861329525
0.8,-1.1141647265537005,-1.112422094892252,-1.1218044209389977,-1.121316529620675,-1.1224448589839155,-1.1130016864175427,-1.1126780552894315,-1.1132279317521,-1.1132799391642163,-1.1145496209669563
0.8,-1.114032061757401,-1.1123884891028044,-1.121631533806602,-1.1215422661956416,-1.1211412567799015,-1.114424837165721,-1.113442517762785,-1.1131264424821905,-1.111663035169189,-1.1128613707191022
0.8,-1.114688278440788,-1.1143767470532282,-1.12113970179846,-1.120045227092116,-1.1214208075350325,-1.116810341807886,-1.1135451566749297,-1.1152042079800224,-1.1144020728024646,-1.1140635427598207
0.8,-1.1165232701883645,-1.114473654728018,-1.1209892914615849,-1.121360227013653,-1.1228074729554285,-1.1150886612510944,-1.1125121253795685,-1.115783697253637,-1.114740592704372,-1.114306029339263
0.8,-1.1146393411181643,-1.1134609956354382,-1.1214755287866678,-1.1216310065412929,-1.1220735351025135,-1.1147895739182334,-1.1139315111094368,-1.114669837240438,-1.1142285153410736,-1.1137788722102782
0.8,-1.114579201146147,-1.11464375226801,-1.1211990302764858,-1.1218374397555209,-1.1224211735851202,-1.1156562790422464,-1.1154245616141,-1.113451090624804,-1.1150317039255158,-1.114997833377428
0.8,-1.114220188010505,-1.11498881008775,-1.123918917173359,-1.1226432052097146,-1.1223832994169851,-1.1131870307074885,-1.115474950697399,-1.114921283604774,-1.1153792163788967,-1.1140899784980793
0.8,-1.1149739555479727,-1.1150656828255334,-1.1220897854737115,-1.121566584290343,-1.122490591297804,-1.116307967474293,-1.113998587166328,-1.1146008153620557,-1.1150668181807395,-1.115528005620129
0.8,-1.1153833082509197,-1.1152088481553628,-1.1236836802968857,-1.1217910883278062,-1.1236480098014765,-1.115277469847604,-1.11441755833737,-1.11455516871612,-1.1156412905805486,-1.1135054837741074
0.8,-1.1170976165572015,-1.1134898070813373,-1.1228726532340858,-1.1229963391104067,-1.1223461183032424,-1.1160515107097928,-1.1155738952785472,-1.1149079965287685,-1.1159028905736694,-1.113588714696046
